Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,109758404,20/08/2025 15:39,20/08/2025 17:49,XAUUSD,Buy,0.010,0.00000,0.00000,3340.20000,3350.06000,0.0000,0.0000,986.0,9.86,1.58,"",0,00:02:10:26,0.8,1m,0.0,0.00,986.0,9.86,0.0,0.0,100.0,100.0,0.00,0.00
,109767178,20/08/2025 15:49,20/08/2025 17:49,XAUUSD,Buy,0.010,0.00000,0.00000,3341.77000,3349.92000,0.0000,0.0000,815.0,8.15,1.32,"",0,00:02:00:22,0.9,1m,0.0,0.00,815.0,8.15,0.0,0.0,100.0,100.0,0.00,0.00
,109885327,20/08/2025 17:12,20/08/2025 17:47,XAUUSD,Buy,0.020,0.00000,0.00000,3342.07000,3348.99000,0.0000,0.0000,692.0,13.84,2.29,"",0,00:00:34:37,2.9,1m,0.0,0.00,692.0,13.84,0.0,0.0,100.0,100.0,0.00,0.00
,108880974,19/08/2025 16:34,20/08/2025 15:38,XAUUSD,Buy,0.010,0.00000,0.00000,3335.18000,3339.65000,0.0000,0.0000,447.0,4.47,0.75,"",0,00:23:03:38,15.2,3h 30m,2301.0,5.15,447.0,4.47,-2301.0,-23.01,16.3,100.0,0.00,0.00
,108849186,19/08/2025 16:15,20/08/2025 15:13,XAUUSD,Buy,0.010,0.00000,0.00000,3330.76000,3334.69000,0.0000,0.0000,393.0,3.93,0.66,"",0,00:22:58:05,15.7,3h 36m,1859.0,4.73,393.0,3.93,-1859.0,-18.59,17.5,100.0,0.00,0.00
,108972176,19/08/2025 17:39,20/08/2025 14:50,XAUUSD,Buy,0.010,0.00000,0.00000,3329.14000,3330.10000,0.0000,0.0000,96.0,0.96,0.16,"",0,00:21:11:14,17.3,3h 39m,1697.0,10.16,167.0,1.67,-1697.0,-16.97,9.0,96.2,-71.00,-0.71
,108975388,19/08/2025 17:40,20/08/2025 14:50,XAUUSD,Buy,0.010,0.00000,0.00000,3327.29000,3330.10000,0.0000,0.0000,281.0,2.81,0.48,"",0,00:21:09:46,18.9,3h 59m,1512.0,4.30,352.0,3.52,-1512.0,-15.120000000000001,18.9,96.2,-71.00,-0.71
,109553750,20/08/2025 11:19,20/08/2025 14:50,XAUUSD,Buy,0.010,0.00000,0.00000,3322.63000,3330.10000,0.0000,0.0000,747.0,7.47,1.28,"",0,00:03:31:25,100.0,3h 31m,205.0,0.00,846.0,8.46,0.0,0.0,100.0,88.3,-99.00,-0.99
,109529880,20/08/2025 10:41,20/08/2025 11:19,XAUUSD,Sell,0.010,0.00000,0.00000,3325.94000,3322.49000,0.0000,0.0000,345.0,3.45,0.59,"",0,00:00:37:38,2.7,1m,0.0,0.00,345.0,3.45,0.0,0.0,100.0,100.0,0.00,0.00
,109216210,20/08/2025 01:45,20/08/2025 10:41,XAUUSD,Buy,0.030,0.00000,0.00000,3316.49000,3325.97000,0.0000,0.0000,948.0,28.44,5.15,"",0,00:08:55:38,85.5,7h 37m,487.0,0.34,1083.0,32.49,-363.0,-10.889999999999999,74.9,90.7,-135.00,-4.05
,109042978,19/08/2025 18:23,20/08/2025 01:47,XAUUSD,Sell,0.010,0.00000,0.00000,3325.31000,3316.32000,0.0000,0.0000,899.0,8.99,1.66,"",0,00:07:23:33,100.0,7h 23m,223.0,0.00,1015.0,10.15,0.0,0.0,100.0,88.6,-116.00,-1.16
,108997438,19/08/2025 17:51,20/08/2025 01:47,XAUUSD,Sell,0.030,0.00000,0.00000,3322.19000,3316.32000,0.0000,0.0000,587.0,17.61,3.35,"",0,00:07:55:25,100.0,7h 55m,303.0,0.00,703.0,21.09,0.0,0.0,100.0,83.5,-116.00,-3.48
,108997737,19/08/2025 17:51,19/08/2025 18:23,XAUUSD,Buy,0.030,0.00000,0.00000,3322.46000,3325.21000,0.0000,0.0000,275.0,8.25,1.60,"",0,00:00:31:42,3.2,1m,0.0,0.00,275.0,8.25,0.0,0.0,100.0,100.0,0.00,0.00
,108983630,19/08/2025 17:45,19/08/2025 17:49,XAUUSD,Sell,0.010,0.00000,0.00000,3326.26000,3324.38000,0.0000,0.0000,188.0,1.88,0.36,"",0,00:00:03:50,,,,,,,,,,,,
,108978075,19/08/2025 17:42,19/08/2025 17:49,XAUUSD,Sell,0.010,0.00000,0.00000,3327.98000,3324.42000,0.0000,0.0000,356.0,3.56,0.70,"",0,00:00:06:39,14.3,57s,0.0,0.00,356.0,3.56,0.0,0.0,100.0,100.0,0.00,0.00
,108849691,19/08/2025 16:15,19/08/2025 17:39,XAUUSD,Sell,0.010,0.00000,0.00000,3330.77000,3329.11000,0.0000,0.0000,166.0,1.66,0.33,"",0,00:01:23:33,1.2,1m,0.0,0.01,166.0,1.6600000000000001,0.0,0.0,100.0,100.0,0.00,0.00
,108844388,19/08/2025 16:12,19/08/2025 16:15,XAUUSD,Buy,0.010,0.00000,0.00000,3327.64000,3330.33000,0.0000,0.0000,269.0,2.69,0.53,"",0,00:00:02:46,,,,,,,,,,,,
,108837198,19/08/2025 16:10,19/08/2025 16:15,XAUUSD,Buy,0.010,0.00000,0.00000,3328.36000,3330.29000,0.0000,0.0000,193.0,1.93,0.38,"",0,00:00:04:47,20.0,57s,0.0,0.01,193.0,1.93,0.0,0.0,100.0,100.0,0.00,0.00
,108837811,19/08/2025 16:10,19/08/2025 16:10,XAUUSD,Sell,0.010,0.00000,0.00000,3328.02000,3326.75000,0.0000,0.0000,127.0,1.27,0.25,"",0,00:00:00:11,,,,,,,,,,,,
,108219321,18/08/2025 19:21,19/08/2025 16:10,XAUUSD,Sell,0.050,0.00000,0.00000,3332.53000,3329.17000,0.0000,0.0000,336.0,16.80,3.45,"",0,00:20:49:18,22.5,4h 41m,1542.0,3.08,393.0,19.650000000000002,-1210.0,-60.5,24.5,96.4,-57.00,-2.85
,108448590,19/08/2025 06:02,19/08/2025 16:10,XAUUSD,Sell,0.010,0.00000,0.00000,3338.03000,3329.38000,0.0000,0.0000,865.0,8.65,1.81,"",0,00:10:08:22,55.1,5h 35m,1030.0,0.78,913.0,9.13,-713.0,-7.13,56.2,97.0,-48.00,-0.48
,108591039,19/08/2025 10:07,19/08/2025 16:10,XAUUSD,Sell,0.010,0.00000,0.00000,3339.78000,3329.15000,0.0000,0.0000,1063.0,10.63,2.27,"",0,00:06:02:59,68.9,4h 10m,538.0,0.49,1097.0,10.97,-538.0,-5.38,67.1,97.9,-34.00,-0.34
,108697512,19/08/2025 13:16,19/08/2025 16:10,XAUUSD,Sell,0.030,0.00000,0.00000,3344.42000,3329.16000,0.0000,0.0000,1526.0,45.78,10.84,"",0,00:02:53:46,0.6,1m,0.0,0.00,1526.0,45.78,0.0,0.0,100.0,100.0,0.00,0.00
,107746509,18/08/2025 15:54,19/08/2025 13:18,XAUUSD,Buy,0.010,0.00000,0.00000,3344.31000,3344.75000,0.0000,0.0000,44.0,0.44,0.10,"",0,00:21:24:14,14.8,3h 10m,1510.0,34.36,44.0,0.44,-1510.0,-15.1,2.8,100.0,0.00,0.00
,108043599,18/08/2025 16:14,19/08/2025 13:16,XAUUSD,Buy,0.010,0.00000,0.00000,3341.41000,3343.87000,0.0000,0.0000,246.0,2.46,0.59,"",0,00:21:01:40,15.9,3h 20m,1220.0,4.96,246.0,2.46,-1220.0,-12.200000000000001,16.8,100.0,0.00,0.00
,108533812,19/08/2025 08:26,19/08/2025 13:16,XAUUSD,Buy,0.010,0.00000,0.00000,3340.31000,3344.11000,0.0000,0.0000,380.0,3.80,0.91,"",0,00:04:49:28,66.9,3h 13m,313.0,0.82,380.0,3.8000000000000003,-313.0,-3.13,54.8,100.0,0.00,0.00
,108466652,19/08/2025 06:26,19/08/2025 06:41,XAUUSD,Sell,0.020,0.00000,0.00000,3341.44000,3338.94000,0.0000,0.0000,250.0,5.00,1.22,"",0,00:00:14:42,6.7,59s,0.0,0.00,250.0,5.0,0.0,0.0,100.0,100.0,0.00,0.00
,108448598,19/08/2025 06:02,19/08/2025 06:22,XAUUSD,Buy,0.010,0.00000,0.00000,3338.27000,3340.99000,0.0000,0.0000,272.0,2.72,0.67,"",0,00:00:19:50,5.0,59s,0.0,0.00,272.0,2.72,0.0,0.0,100.0,100.0,0.00,0.00
,108100987,18/08/2025 16:58,19/08/2025 06:02,XAUUSD,Buy,0.030,0.00000,0.00000,3336.30000,3338.13000,0.0000,0.0000,183.0,5.49,1.36,"",0,00:13:03:48,27.6,3h 36m,979.0,4.80,204.0,6.12,-979.0,-29.369999999999997,17.2,98.2,-21.00,-0.63
,108167399,18/08/2025 17:53,19/08/2025 06:02,XAUUSD,Buy,0.010,0.00000,0.00000,3333.31000,3338.14000,0.0000,0.0000,483.0,4.83,1.22,"",0,00:12:09:08,57.1,6h 56m,805.0,1.35,503.0,5.03,-680.0,-6.8,42.5,98.3,-20.00,-0.20
,106110761,14/08/2025 17:06,18/08/2025 06:51,XAUUSD,Buy,0.010,0.00000,0.00000,3338.81000,3350.58000,0.0000,0.0000,1177.0,11.77,3.05,"",0,03:13:45:18,23.8,20h 24m,2326.0,1.19,1177.0,11.77,-1403.0,-14.030000000000001,45.6,100.0,0.00,0.00
,106001750,14/08/2025 16:25,18/08/2025 06:51,XAUUSD,Buy,0.010,0.00000,0.00000,3345.78000,3350.36000,0.0000,0.0000,458.0,4.58,1.20,"",0,03:14:26:04,5.4,4h 40m,2326.0,4.39,479.0,4.79,-2100.0,-21.0,18.6,99.2,-21.00,-0.21
,106125213,14/08/2025 19:16,18/08/2025 06:51,XAUUSD,Buy,0.010,0.00000,0.00000,3330.89000,3350.54000,0.0000,0.0000,1965.0,19.65,5.44,"",0,03:11:34:56,99.0,3d 10h ,2326.0,0.31,1974.0,19.740000000000002,-611.0,-6.11,76.4,99.7,-9.00,-0.09
,105951643,14/08/2025 15:36,14/08/2025 16:29,XAUUSD,Sell,0.010,0.00000,0.00000,3349.89000,3345.56000,0.0000,0.0000,433.0,4.33,1.21,"",0,00:00:53:07,1.9,1m,0.0,0.00,433.0,4.33,0.0,0.0,100.0,100.0,0.00,0.00
,106011724,14/08/2025 16:05,14/08/2025 16:29,XAUUSD,Sell,0.010,0.00000,0.00000,3354.01000,3346.07000,0.0000,0.0000,794.0,7.94,2.27,"",0,00:00:24:14,4.2,1m,0.0,0.00,794.0,7.94,0.0,0.0,100.0,100.0,0.00,0.00
,105958233,14/08/2025 15:39,14/08/2025 16:00,XAUUSD,Buy,0.010,0.00000,0.00000,3349.04000,3351.98000,0.0000,0.0000,294.0,2.94,0.85,"",0,00:00:20:42,4.8,59s,0.0,0.00,294.0,2.94,0.0,0.0,100.0,100.0,0.00,0.00
,105779224,14/08/2025 15:30,14/08/2025 15:36,XAUUSD,Buy,0.010,0.00000,0.00000,3345.41000,3349.66000,0.0000,0.0000,425.0,4.25,1.24,"",0,00:00:06:15,16.7,1m,0.0,0.00,425.0,4.25,0.0,0.0,100.0,100.0,0.00,0.00
,105722859,14/08/2025 12:08,14/08/2025 15:34,XAUUSD,Sell,0.010,0.00000,0.00000,3351.72000,3347.83000,0.0000,0.0000,389.0,3.89,1.15,"",0,00:03:25:48,90.3,3h 5m,575.0,0.59,964.0,9.64,-570.0,-5.7,62.8,62.5,-575.00,-5.75
,105767298,14/08/2025 12:22,14/08/2025 15:11,XAUUSD,Sell,0.010,0.00000,0.00000,3356.47000,3357.28000,0.0000,0.0000,-81.0,-0.81,-0.24,"",0,00:02:49:00,0.0,0s,81.0,81.30,0.0,0.0,-81.0,-0.81,0.0,0.0,-81.00,-0.81
,105751162,14/08/2025 12:14,14/08/2025 12:19,XAUUSD,Buy,0.010,0.00000,0.00000,3354.43000,3357.95000,0.0000,0.0000,352.0,3.52,1.05,"",0,00:00:05:05,20.0,1m,0.0,0.00,352.0,3.52,0.0,0.0,100.0,100.0,0.00,0.00
,105695404,14/08/2025 11:26,14/08/2025 12:13,XAUUSD,Buy,0.010,0.00000,0.00000,3347.85000,3353.27000,0.0000,0.0000,542.0,5.42,1.64,"",0,00:00:47:18,2.2,1m,0.0,0.00,542.0,5.42,0.0,0.0,100.0,100.0,0.00,0.00
,98385952,14/08/2025 11:25,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,150.00,0,"Deposit-TH-QR-CPS-APP",0,00:00:00:00,,,,,,,,,,,,
,87984122,30/07/2025 23:00,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,181.21,0,"Cash Adjustment-Debt W/O",0,00:00:00:00,,,,,,,,,,,,
,94215101,30/07/2025 20:37,30/07/2025 22:59,USOUSD,Buy,0.030,0.00000,0.00000,71.16000,71.11000,0.0000,0.0000,-5.0,-1.50,-517.24,"",0,00:02:21:34,,,,,,,,,,,,
,89921255,28/07/2025 01:00,30/07/2025 22:59,VIX.R,Buy,0.100,0.00000,0.00000,18.00000,18.00000,0.0000,0.0000,0.0,15.70,0.00,"",0,02:21:59:05,,,,,,,,,,,,
,93989151,30/07/2025 16:15,30/07/2025 22:59,XAUUSD,Buy,0.050,0.00000,0.00000,3308.23000,3268.87000,0.0000,0.0000,-3936.0,-196.80,-108.50,"",0,00:06:43:24,0.0,0s,3941.0,5000.00,0.0,0.0,-3941.0,-197.05,0.0,0.1,-3936.00,-196.80
,92307908,28/07/2025 16:55,30/07/2025 22:59,XAUUSD,Buy,0.050,0.00000,0.00000,3306.07000,3268.87000,0.0000,0.0000,-3720.0,-186.00,-50.63,"",0,02:06:04:02,82.6,1d 20h ,6411.0,1.39,2686.0,134.3,-3725.0,-186.25,41.9,0.1,-6406.00,-320.30
,92295074,28/07/2025 16:53,30/07/2025 22:59,XAUUSD,Buy,0.050,0.00000,0.00000,3314.83000,3268.87000,0.0000,0.0000,-4596.0,-229.80,-38.48,"",0,02:06:05:34,65.1,1d 11h ,6411.0,2.54,1810.0,90.5,-4601.0,-230.05,28.2,0.1,-6406.00,-320.30
,90995192,25/07/2025 11:06,30/07/2025 22:59,VIX.R,Buy,0.100,0.00000,0.00000,18.00000,18.00000,0.0000,0.0000,0.0,-34.30,-5.43,"",0,05:11:52:56,,,,,,,,,,,,
,89973041,24/07/2025 02:37,30/07/2025 22:59,VIX.R,Buy,0.100,0.00000,0.00000,18.00000,18.00000,0.0000,0.0000,0.0,-14.30,-2.21,"",0,06:20:21:06,,,,,,,,,,,,
,89779190,23/07/2025 18:58,30/07/2025 22:59,VIX.R,Buy,0.100,0.00000,0.00000,19.00000,18.00000,0.0000,0.0000,-1.0,-73.30,-10.19,"",0,07:04:00:47,,,,,,,,,,,,
,88741766,23/07/2025 03:45,30/07/2025 22:59,VIX.R,Buy,0.100,0.00000,0.00000,19.00000,18.00000,0.0000,0.0000,-1.0,-84.30,-10.49,"",0,07:19:13:55,,,,,,,,,,,,
,86474829,17/07/2025 17:28,30/07/2025 22:59,VIX.R,Buy,0.100,0.00000,0.00000,20.00000,18.00000,0.0000,0.0000,-2.0,-168.30,-17.32,"",0,13:05:31:01,,,,,,,,,,,,
,86316416,17/07/2025 15:26,30/07/2025 22:59,VIX.R,Buy,0.100,0.00000,0.00000,19.00000,18.00000,0.0000,0.0000,-1.0,-163.30,-14.39,"",0,13:07:33:01,,,,,,,,,,,,
,85891745,16/07/2025 20:08,30/07/2025 22:59,VIX.R,Buy,0.100,0.00000,0.00000,19.00000,18.00000,0.0000,0.0000,-1.0,-163.30,-12.58,"",0,14:02:50:07,,,,,,,,,,,,
,84942654,15/07/2025 17:35,30/07/2025 22:59,VIX.R,Buy,0.100,0.00000,0.00000,19.00000,18.00000,0.0000,0.0000,-1.0,-148.30,-10.25,"",0,15:05:23:19,,,,,,,,,,,,
,81901577,30/07/2025 18:20,30/07/2025 22:59,XAUUSD,Buy,0.050,0.00000,0.00000,3294.34000,3268.76000,0.0000,0.0000,-2558.0,-127.90,-8.12,"",0,00:04:38:44,4.7,13m,3187.0,4.07,629.0,31.450000000000003,-2558.0,-127.9,19.7,0.0,-3187.00,-159.35
,74893245,24/06/2025 01:22,30/07/2025 22:59,VIX.R,Buy,0.100,0.00000,0.00000,20.00000,18.00000,0.0000,0.0000,-2.0,-239.30,-13.19,"",0,36:21:36:27,,,,,,,,,,,,
,74892421,23/06/2025 17:04,30/07/2025 22:59,USOUSD,Buy,0.020,0.00000,0.00000,74.07000,71.11000,0.0000,0.0000,-296.0,-59.24,-3.16,"",0,37:05:54:09,,,,,,,,,,,,
,74856996,23/06/2025 10:16,30/07/2025 22:59,USOUSD,Buy,0.020,0.00000,0.00000,75.13000,71.11000,0.0000,0.0000,-402.0,-80.34,-4.11,"",0,37:12:43:01,,,,,,,,,,,,
,74607706,23/06/2025 08:05,30/07/2025 22:59,USOUSD,Buy,0.020,0.00000,0.00000,76.06000,71.11000,0.0000,0.0000,-495.0,-98.94,-4.82,"",0,37:14:53:43,,,,,,,,,,,,
,74607450,23/06/2025 01:29,30/07/2025 22:59,USOUSD,Buy,0.020,0.00000,0.00000,77.05000,71.11000,0.0000,0.0000,-594.0,-118.84,-5.47,"",0,37:21:29:14,,,,,,,,,,,,
,74601812,23/06/2025 01:05,30/07/2025 22:59,USOUSD,Buy,0.020,0.00000,0.00000,78.25000,71.11000,0.0000,0.0000,-714.0,-142.84,-6.17,"",0,37:21:53:48,,,,,,,,,,,,
,70564405,23/06/2025 20:02,30/07/2025 22:59,USOUSD,Buy,0.020,0.00000,78.76500,72.64000,71.11000,0.0000,0.0000,-153.0,-30.64,-1.31,"",0,37:02:56:28,,,,,,,,,,,,
,70417692,24/06/2025 09:25,30/07/2025 22:59,VIX.R,Buy,0.100,0.00000,0.00000,20.00000,18.00000,0.0000,0.0000,-2.0,-184.30,-7.29,"",0,36:13:33:24,,,,,,,,,,,,
,92283928,28/07/2025 16:49,30/07/2025 22:59,XAUUSD,Buy,0.050,0.00000,0.00000,3318.10000,3268.87000,0.0000,0.0000,-4923.0,-246.15,-8.87,"",0,02:06:09:29,55.9,1d 6h ,6406.0,3.32,1483.0,74.15,-4923.0,-246.15,23.2,0.0,-6406.00,-320.30
,92226244,28/07/2025 16:44,30/07/2025 22:59,XAUUSD,Buy,0.050,0.00000,0.00000,3322.46000,3268.87000,0.0000,0.0000,-5359.0,-267.95,-8.81,"",0,02:06:14:37,45.5,1d ,6406.0,5.12,1047.0,52.35,-5359.0,-267.95,16.3,0.0,-6406.00,-320.30
,85769151,16/07/2025 18:36,30/07/2025 22:59,VIX.R,Buy,0.100,0.00000,0.00000,20.00000,18.00000,0.0000,0.0000,-2.0,-260.80,-7.89,"",0,14:04:22:10,,,,,,,,,,,,
,92260696,28/07/2025 16:39,30/07/2025 22:58,XAUUSD,Buy,0.050,0.00000,0.00000,3326.42000,3268.77000,0.0000,0.0000,-5765.0,-288.25,-8.02,"",0,02:06:19:35,31.6,17h 10m,6416.0,8.86,651.0,32.550000000000004,-5765.0,-288.25,10.1,0.0,-6416.00,-320.80
,75172190,23/06/2025 17:23,30/07/2025 22:58,VIX.R,Buy,0.100,0.00000,0.00000,21.00000,18.00000,0.0000,0.0000,-3.0,-294.30,-7.57,"",0,37:05:35:00,,,,,,,,,,,,
,92226021,28/07/2025 16:14,30/07/2025 22:58,XAUUSD,Buy,0.050,0.00000,0.00000,3329.73000,3268.90000,0.0000,0.0000,-6083.0,-304.15,-7.26,"",0,02:06:44:35,8.9,4h 52m,6403.0,19.01,320.0,16.0,-6083.0,-304.15000000000003,5.0,0.0,-6403.00,-320.15
,91383105,25/07/2025 19:44,30/07/2025 22:58,XAUUSD,Buy,0.050,0.00000,0.00000,3330.27000,3269.07000,0.0000,0.0000,-6120.0,-306.00,-6.81,"",0,05:03:13:49,54.5,2d 19h ,7431.0,4.67,1311.0,65.55,-6120.0,-306.0,17.6,0.0,-7431.00,-371.55
,74686378,23/06/2025 10:11,30/07/2025 22:58,VIX.R,Buy,0.100,0.00000,0.00000,21.00000,18.00000,0.0000,0.0000,-3.0,-334.30,-6.92,"",0,37:12:46:48,,,,,,,,,,,,
,74600265,23/06/2025 01:03,30/07/2025 22:58,VIX.R,Buy,0.100,0.00000,0.00000,22.00000,18.00000,0.0000,0.0000,-4.0,-396.80,-7.59,"",0,37:21:55:09,,,,,,,,,,,,
,91007614,25/07/2025 11:22,30/07/2025 22:58,XAUUSD,Buy,0.050,0.00000,0.00000,3350.48000,3269.31000,0.0000,0.0000,-8117.0,-405.85,-7.20,"",0,05:11:36:17,0.0,0s,8117.0,10000.00,0.0,0.0,-8117.0,-405.85,0.0,0.0,-8117.00,-405.85
,90992796,25/07/2025 11:01,30/07/2025 22:58,XAUUSD,Buy,0.050,0.00000,0.00000,3354.69000,3269.44000,0.0000,0.0000,-8525.0,-426.25,-7.03,"",0,05:11:56:54,0.0,0s,8528.0,10000.00,0.0,0.0,-8528.0,-426.40000000000003,0.0,0.0,-8525.00,-426.25
,94157331,30/07/2025 18:31,30/07/2025 22:57,XAUUSD,Buy,0.200,0.00000,0.00000,3291.13000,3269.92000,0.0000,0.0000,-2121.0,-424.20,-6.54,"",0,00:04:26:37,1.9,5m,2892.0,3.25,681.0,136.20000000000002,-2211.0,-442.20000000000005,23.5,3.1,-2802.00,-560.40
,90879565,25/07/2025 07:13,30/07/2025 22:57,XAUUSD,Buy,0.050,0.00000,0.00000,3362.90000,3270.02000,0.0000,0.0000,-9288.0,-464.40,-6.68,"",0,05:15:44:09,0.0,0s,9288.0,10000.00,0.0,0.0,-9288.0,-464.40000000000003,0.0,0.0,-9288.00,-464.40
,90319046,24/07/2025 12:06,30/07/2025 22:57,XAUUSD,Buy,0.050,0.00000,0.00000,3368.03000,3270.02000,0.0000,0.0000,-9801.0,-490.05,-6.59,"",0,06:10:51:03,7.0,10h 50m,10629.0,11.85,828.0,41.400000000000006,-9801.0,-490.05,7.8,0.0,-10629.00,-531.45
,92261539,28/07/2025 16:44,30/07/2025 22:57,XAUUSD,Buy,0.100,0.00000,0.00000,3322.20000,3271.03000,0.0000,0.0000,-5117.0,-511.70,-6.44,"",0,02:06:12:24,46.3,1d 1h ,6249.0,4.82,1073.0,107.30000000000001,-5176.0,-517.6,17.2,0.9,-6190.00,-619.00
,90588893,24/07/2025 17:12,30/07/2025 22:57,XAUUSD,Buy,0.050,0.00000,0.00000,3369.90000,3271.03000,0.0000,0.0000,-9887.0,-494.35,-5.85,"",0,06:05:44:55,2.6,3h 53m,10157.0,36.63,270.0,13.5,-9887.0,-494.35,2.7,0.0,-10157.00,-507.85
,90183735,24/07/2025 09:15,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3375.75000,3269.35000,0.0000,0.0000,-10640.0,-532.00,-5.93,"",0,06:13:16:03,0.2,18m,10696.0,192.31,56.0,2.8000000000000003,-10640.0,-532.0,0.5,0.0,-10696.00,-534.80
,90074722,24/07/2025 06:06,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3379.52000,3269.35000,0.0000,0.0000,-11017.0,-550.85,-5.78,"",0,06:16:25:31,0.0,0s,11017.0,0.00,0.0,0.0,-11017.0,-550.85,0.0,0.0,-11017.00,-550.85
,90050382,24/07/2025 05:23,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3388.51000,3269.48000,0.0000,0.0000,-11903.0,-595.15,-5.88,"",0,06:17:07:50,0.0,0s,11903.0,0.00,0.0,0.0,-11903.0,-595.15,0.0,0.0,-11903.00,-595.15
,89851015,23/07/2025 19:32,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3382.48000,3269.48000,0.0000,0.0000,-11300.0,-565.00,-5.29,"",0,07:02:59:17,4.9,8h 22m,12190.0,12.71,890.0,44.5,-11300.0,-565.0,7.3,0.0,-12190.00,-609.50
,89804167,23/07/2025 19:05,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3387.41000,3269.48000,0.0000,0.0000,-11793.0,-589.65,-5.23,"",0,07:03:26:34,3.1,5h 18m,12190.0,29.76,397.0,19.85,-11793.0,-589.65,3.3,0.0,-12190.00,-609.50
,89791327,23/07/2025 19:01,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3389.49000,3269.48000,0.0000,0.0000,-12001.0,-600.05,-5.05,"",0,07:03:30:09,1.5,2h 34m,12190.0,63.69,189.0,9.450000000000001,-12001.0,-600.0500000000001,1.6,0.0,-12190.00,-609.50
,89791259,23/07/2025 19:01,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3389.54000,3269.48000,0.0000,0.0000,-12006.0,-600.30,-4.81,"",0,07:03:30:10,1.5,2h 34m,12190.0,65.36,184.0,9.200000000000001,-12006.0,-600.3000000000001,1.5,0.0,-12190.00,-609.50
,89786971,23/07/2025 19:01,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3395.06000,3269.48000,0.0000,0.0000,-12558.0,-627.90,-4.79,"",0,07:03:30:42,0.0,0s,12558.0,0.00,0.0,0.0,-12558.0,-627.9000000000001,0.0,0.0,-12558.00,-627.90
,94054320,30/07/2025 16:54,30/07/2025 22:31,XAUUSD,Buy,0.200,0.00000,0.00000,3301.30000,3269.92000,0.0000,0.0000,-3138.0,-627.60,-4.57,"",0,00:05:36:45,3.0,10m,3350.0,15.67,201.0,40.2,-3149.0,-629.8000000000001,6.0,0.3,-3339.00,-667.80
,94015426,30/07/2025 16:30,30/07/2025 22:31,XAUUSD,Buy,0.200,0.00000,0.00000,3305.56000,3270.14000,0.0000,0.0000,-3542.0,-708.40,-4.91,"",0,00:06:01:04,0.0,0s,3575.0,5000.00,0.0,0.0,-3575.0,-715.0,0.0,0.9,-3542.00,-708.40
,89779104,23/07/2025 18:58,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3399.30000,3269.95000,0.0000,0.0000,-12935.0,-646.75,-4.29,"",0,07:03:33:26,0.0,0s,12949.0,0.00,0.0,0.0,-12949.0,-647.45,0.0,0.1,-12935.00,-646.75
,89774255,23/07/2025 18:56,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3404.49000,3270.02000,0.0000,0.0000,-13447.0,-672.35,-4.27,"",0,07:03:34:48,0.0,0s,13468.0,0.00,0.0,0.0,-13468.0,-673.4000000000001,0.0,0.2,-13447.00,-672.35
,89646325,23/07/2025 16:28,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3409.37000,3270.02000,0.0000,0.0000,-13935.0,-696.75,-4.23,"",0,07:06:03:28,0.0,0s,13956.0,0.00,0.0,0.0,-13956.0,-697.8000000000001,0.0,0.2,-13935.00,-696.75
,89009766,23/07/2025 18:58,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3399.17000,3269.95000,0.0000,0.0000,-12922.0,-646.10,-3.78,"",0,07:03:33:35,0.0,0s,12936.0,0.00,0.0,0.0,-12936.0,-646.8000000000001,0.0,0.1,-12922.00,-646.10
,71380813,16/06/2025 04:08,30/07/2025 22:31,XAUUSD,Buy,0.040,0.00000,0.00000,3437.12000,3269.95000,0.0000,0.0000,-16717.0,-668.68,-3.76,"",0,44:18:23:20,0.0,0s,17336.0,0.00,0.0,0.0,-17336.0,-693.44,0.0,3.6,-16717.00,-668.68
,89636959,23/07/2025 16:23,30/07/2025 22:31,XAUUSD,Buy,0.050,0.00000,0.00000,3411.88000,3270.27000,0.0000,0.0000,-14161.0,-708.05,-3.83,"",0,07:06:08:34,0.0,0s,14161.0,0.00,0.0,0.0,-14161.0,-708.0500000000001,0.0,0.0,-14161.00,-708.05
