Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,110427442,21/02/2024 00:38,21/02/2024 09:40,ETHUSD,Sell,0.010,0.00000,0.00000,2988.52000,2940.61000,0.0000,0.0000,4791.0,4.79,0.39,"",0,00:09:01:17,45.9,4h 8m,3042.0,0.28,7833.0,0.0,-2172.0,-0.0,78.3,69.6,-3042.00,0.00
,109966953,20/02/2024 03:10,20/02/2024 19:25,ETHUSD,Sell,0.010,0.00000,0.00000,2939.52000,2888.71000,0.0000,0.0000,5081.0,5.08,0.42,"",0,00:16:15:01,87.2,14h 10m,11750.0,1.14,5492.0,0.0,-6258.0,-0.0,46.7,96.5,-411.00,0.00
,109966961,20/02/2024 15:34,20/02/2024 19:25,ETHUSD,Sell,0.010,0.00000,0.00000,2982.18000,2889.02000,0.0000,0.0000,9316.0,9.32,0.78,"",0,00:03:50:20,100.0,3h 50m,5571.0,0.00,9368.0,0.0,0.0,0.0,100.0,99.4,-52.00,0.00
,108876638,20/02/2024 17:40,20/02/2024 19:15,USOUSD,Buy,0.010,0.00000,0.00000,77.39700,77.54100,0.0000,0.0000,14.4,1.44,0.12,"",0,00:01:35:09,,,,,,,,,,,,
,110070908,20/02/2024 11:33,20/02/2024 16:12,USOUSD,Buy,0.010,0.00000,0.00000,78.13700,78.50100,0.0000,0.0000,36.4,3.64,0.30,"",0,00:04:39:13,,,,,,,,,,,,
,109693630,19/02/2024 03:57,19/02/2024 14:01,USOUSD,Buy,0.010,0.00000,0.00000,78.19500,78.40900,0.0000,0.0000,21.4,2.14,0.18,"",0,00:10:04:10,,,,,,,,,,,,
,108997894,15/02/2024 18:35,16/02/2024 17:36,ETHUSD,Sell,0.010,0.00000,0.00000,2828.26000,2768.30000,0.0000,0.0000,5996.0,6.00,0.51,"",0,00:23:00:56,54.8,12h 36m,5946.0,0.47,6006.0,0.0,-2808.0,-0.0,68.1,99.9,-10.00,0.00
,109136691,16/02/2024 09:29,16/02/2024 16:02,USOUSD,Buy,0.010,0.00000,78.21500,77.78000,78.21900,0.0000,0.0000,43.9,4.39,0.37,"[tp 78.215]",0,00:06:33:26,,,,,,,,,,,,
,109184054,16/02/2024 12:30,16/02/2024 12:43,USOUSD,Buy,0.010,0.00000,0.00000,77.07000,77.21400,0.0000,0.0000,14.4,1.44,0.12,"",0,00:00:12:56,,,,,,,,,,,,
,108554380,14/02/2024 19:02,15/02/2024 18:21,USOUSD,Buy,0.010,0.00000,0.00000,77.32900,77.84200,0.0000,0.0000,51.3,5.13,0.44,"",0,00:23:18:58,,,,,,,,,,,,
