Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
,53946397,07/05/2025 05:24,08/05/2025 05:00,XAUUSD,Buy,0.500,0.00000,0.00000,3388.53000,3409.77000,0.0000,0.0000,2124.0,1062.00,0.45,"",0,00:23:35:26,,,,,,,,,,,,
,54210361,07/05/2025 13:18,08/05/2025 05:00,XAUUSD,Buy,0.500,0.00000,0.00000,3388.72000,3408.69000,0.0000,0.0000,1997.0,998.50,0.42,"",0,00:15:41:40,,,,,,,,,,,,
,53750251,07/05/2025 01:30,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3388.24000,3409.16000,0.0000,0.0000,2092.0,1046.00,0.44,"",0,01:03:29:18,,,,,,,,,,,,
,53750275,07/05/2025 01:30,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3387.98000,3409.23000,0.0000,0.0000,2125.0,1062.50,0.45,"",0,01:03:29:16,,,,,,,,,,,,
,54008759,07/05/2025 07:20,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3386.95000,3409.09000,0.0000,0.0000,2214.0,1107.00,0.47,"",0,00:21:39:46,,,,,,,,,,,,
,54365856,07/05/2025 17:22,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3381.43000,3409.15000,0.0000,0.0000,2772.0,1386.00,0.60,"",0,00:11:37:49,,,,,,,,,,,,
,54371935,07/05/2025 22:11,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3373.96000,3409.14000,0.0000,0.0000,3518.0,1759.00,0.76,"",0,00:06:47:56,,,,,,,,,,,,
,54559612,07/05/2025 23:22,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3368.21000,3409.42000,0.0000,0.0000,4121.0,2060.50,0.90,"",0,00:05:37:32,,,,,,,,,,,,
,54559611,07/05/2025 23:22,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3368.21000,3409.49000,0.0000,0.0000,4128.0,2064.00,0.91,"",0,00:05:37:30,,,,,,,,,,,,
,54559610,07/05/2025 23:22,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3368.21000,3408.95000,0.0000,0.0000,4074.0,2037.00,0.91,"",0,00:05:37:29,,,,,,,,,,,,
,54559614,07/05/2025 23:22,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3368.12000,3408.92000,0.0000,0.0000,4080.0,2040.00,0.92,"",0,00:05:37:27,,,,,,,,,,,,
,54559609,07/05/2025 23:22,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3368.21000,3408.92000,0.0000,0.0000,4071.0,2035.50,0.92,"",0,00:05:37:26,,,,,,,,,,,,
,54559613,07/05/2025 23:22,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3368.12000,3409.41000,0.0000,0.0000,4129.0,2064.50,0.95,"",0,00:05:37:23,,,,,,,,,,,,
,54559618,07/05/2025 23:22,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3368.03000,3409.51000,0.0000,0.0000,4148.0,2074.00,0.96,"",0,00:05:37:19,,,,,,,,,,,,
,54559617,07/05/2025 23:22,08/05/2025 04:59,XAUUSD,Buy,0.500,0.00000,0.00000,3368.03000,3409.48000,0.0000,0.0000,4145.0,2072.50,0.97,"",0,00:05:37:17,,,,,,,,,,,,
,54193715,07/05/2025 13:01,07/05/2025 13:18,XAUUSD,Buy,0.500,0.00000,0.00000,3371.16000,3388.53000,0.0000,0.0000,1737.0,868.50,0.41,"",0,00:00:16:23,,,,,,,,,,,,
,54193714,07/05/2025 13:01,07/05/2025 13:18,XAUUSD,Buy,0.500,0.00000,0.00000,3371.16000,3388.53000,0.0000,0.0000,1737.0,868.50,0.41,"",0,00:00:16:21,,,,,,,,,,,,
,53989169,07/05/2025 06:39,07/05/2025 07:13,XAUUSD,Buy,0.500,0.00000,0.00000,3378.17000,3383.36000,0.0000,0.0000,519.0,259.50,0.12,"",0,00:00:34:16,,,,,,,,,,,,
,53984028,07/05/2025 06:30,07/05/2025 06:39,XAUUSD,Buy,0.500,0.00000,0.00000,3371.42000,3377.09000,0.0000,0.0000,567.0,283.50,0.13,"",0,00:00:09:04,,,,,,,,,,,,
,53984027,07/05/2025 06:30,07/05/2025 06:39,XAUUSD,Buy,0.500,0.00000,0.00000,3371.42000,3377.12000,0.0000,0.0000,570.0,285.00,0.13,"",0,00:00:09:03,,,,,,,,,,,,
,53738740,07/05/2025 01:21,07/05/2025 06:39,USOUSD,Buy,0.200,0.00000,0.00000,59.82400,59.68000,0.0000,0.0000,-14.4,-28.80,-0.01,"",0,00:05:17:40,,,,,,,,,,,,
,53984026,07/05/2025 06:30,07/05/2025 06:39,XAUUSD,Buy,0.500,0.00000,0.00000,3371.42000,3377.27000,0.0000,0.0000,585.0,292.50,0.14,"",0,00:00:09:01,,,,,,,,,,,,
,53911146,07/05/2025 04:39,07/05/2025 05:24,XAUUSD,Buy,0.500,0.00000,0.00000,3368.78000,3388.32000,0.0000,0.0000,1954.0,977.00,0.46,"",0,00:00:44:58,,,,,,,,,,,,
,53911145,07/05/2025 04:39,07/05/2025 05:24,XAUUSD,Buy,0.500,0.00000,0.00000,3368.75000,3388.24000,0.0000,0.0000,1949.0,974.50,0.47,"",0,00:00:44:55,,,,,,,,,,,,
,53239818,06/05/2025 10:19,07/05/2025 04:39,XAUUSD,Sell,0.500,0.00000,0.00000,3365.58000,3372.14000,0.0000,0.0000,-656.0,-328.00,-0.16,"",0,00:18:19:57,,,,,,,,,,,,
,53001415,06/05/2025 04:14,07/05/2025 04:39,XAUUSD,Sell,0.500,0.00000,0.00000,3363.74000,3372.14000,0.0000,0.0000,-840.0,-420.00,-0.20,"",0,01:00:24:31,,,,,,,,,,,,
,52994721,06/05/2025 04:10,07/05/2025 04:39,XAUUSD,Sell,0.500,0.00000,0.00000,3358.87000,3372.14000,0.0000,0.0000,-1327.0,-663.50,-0.31,"",0,01:00:28:58,,,,,,,,,,,,
,52994716,06/05/2025 04:10,07/05/2025 04:39,XAUUSD,Sell,0.500,0.00000,0.00000,3358.99000,3372.14000,0.0000,0.0000,-1315.0,-657.50,-0.31,"",0,01:00:28:59,,,,,,,,,,,,
,52994709,06/05/2025 04:10,07/05/2025 04:39,XAUUSD,Sell,0.500,0.00000,0.00000,3358.99000,3372.14000,0.0000,0.0000,-1315.0,-657.50,-0.31,"",0,01:00:28:59,,,,,,,,,,,,
,52735039,05/05/2025 17:07,07/05/2025 04:39,XAUUSD,Sell,0.500,0.00000,0.00000,3324.67000,3372.14000,0.0000,0.0000,-4747.0,-2373.50,-1.11,"",0,01:11:31:32,,,,,,,,,,,,
,52656785,05/05/2025 15:22,07/05/2025 04:39,XAUUSD,Sell,0.500,0.00000,0.00000,3318.35000,3372.14000,0.0000,0.0000,-5379.0,-2689.50,-1.24,"",0,01:13:17:04,,,,,,,,,,,,
,52590626,05/05/2025 13:04,07/05/2025 04:39,XAUUSD,Sell,0.500,0.00000,0.00000,3314.82000,3372.14000,0.0000,0.0000,-5732.0,-2866.00,-1.30,"",0,01:15:34:17,,,,,,,,,,,,
,52578564,05/05/2025 12:55,07/05/2025 04:39,XAUUSD,Sell,0.500,0.00000,0.00000,3305.32000,3372.14000,0.0000,0.0000,-6682.0,-3341.00,-1.50,"",0,01:15:43:39,,,,,,,,,,,,
,52552356,05/05/2025 12:19,07/05/2025 04:39,XAUUSD,Sell,0.500,0.00000,0.00000,3293.25000,3372.14000,0.0000,0.0000,-7889.0,-3944.50,-1.74,"",0,01:16:19:47,,,,,,,,,,,,
,52520093,05/05/2025 11:45,07/05/2025 04:39,XAUUSD,Sell,0.500,0.00000,0.00000,3277.64000,3372.14000,0.0000,0.0000,-9450.0,-4725.00,-2.04,"",0,01:16:54:13,,,,,,,,,,,,
,53755473,07/05/2025 01:34,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3395.47000,3370.75000,0.0000,0.0000,2472.0,1236.00,0.54,"",0,00:03:04:26,,,,,,,,,,,,
,53754985,07/05/2025 01:33,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3393.18000,3370.75000,0.0000,0.0000,2243.0,1121.50,0.49,"",0,00:03:04:39,,,,,,,,,,,,
,53750456,07/05/2025 01:30,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3384.99000,3370.75000,0.0000,0.0000,1424.0,712.00,0.31,"",0,00:03:07:55,,,,,,,,,,,,
,53745288,07/05/2025 01:28,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3391.08000,3370.75000,0.0000,0.0000,2033.0,1016.50,0.45,"",0,00:03:10:01,,,,,,,,,,,,
,53745280,07/05/2025 01:28,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3391.10000,3370.75000,0.0000,0.0000,2035.0,1017.50,0.45,"",0,00:03:10:01,,,,,,,,,,,,
,53745262,07/05/2025 01:28,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3390.92000,3370.75000,0.0000,0.0000,2017.0,1008.50,0.45,"",0,00:03:10:02,,,,,,,,,,,,
,53744047,07/05/2025 01:27,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3396.63000,3370.75000,0.0000,0.0000,2588.0,1294.00,0.58,"",0,00:03:10:39,,,,,,,,,,,,
,53744046,07/05/2025 01:27,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3396.63000,3370.75000,0.0000,0.0000,2588.0,1294.00,0.58,"",0,00:03:10:39,,,,,,,,,,,,
,53743724,07/05/2025 01:27,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3398.13000,3370.75000,0.0000,0.0000,2738.0,1369.00,0.62,"",0,00:03:11:08,,,,,,,,,,,,
,53743723,07/05/2025 01:27,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3398.13000,3370.75000,0.0000,0.0000,2738.0,1369.00,0.62,"",0,00:03:11:08,,,,,,,,,,,,
,53520690,06/05/2025 17:31,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3384.62000,3370.75000,0.0000,0.0000,1387.0,693.50,0.32,"",0,00:11:07:03,,,,,,,,,,,,
,53520689,06/05/2025 17:31,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3384.64000,3370.75000,0.0000,0.0000,1389.0,694.50,0.32,"",0,00:11:07:04,,,,,,,,,,,,
,53498045,06/05/2025 17:05,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3395.96000,3370.75000,0.0000,0.0000,2521.0,1260.50,0.58,"",0,00:11:33:10,,,,,,,,,,,,
,53498036,06/05/2025 17:05,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3395.76000,3370.75000,0.0000,0.0000,2501.0,1250.50,0.58,"",0,00:11:33:10,,,,,,,,,,,,
,53498031,06/05/2025 17:05,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3395.85000,3370.75000,0.0000,0.0000,2510.0,1255.00,0.58,"",0,00:11:33:10,,,,,,,,,,,,
,53420718,06/05/2025 15:45,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3386.89000,3370.75000,0.0000,0.0000,1614.0,807.00,0.38,"",0,00:12:52:50,,,,,,,,,,,,
,53419765,06/05/2025 15:44,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3389.64000,3370.75000,0.0000,0.0000,1889.0,944.50,0.44,"",0,00:12:54:12,,,,,,,,,,,,
,53416795,06/05/2025 15:40,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3390.74000,3370.75000,0.0000,0.0000,1999.0,999.50,0.47,"",0,00:12:57:40,,,,,,,,,,,,
,53416778,06/05/2025 15:40,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3390.73000,3370.75000,0.0000,0.0000,1998.0,999.00,0.47,"",0,00:12:57:41,,,,,,,,,,,,
,53338435,06/05/2025 19:28,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3404.64000,3370.75000,0.0000,0.0000,3389.0,1694.50,0.81,"",0,00:09:09:37,,,,,,,,,,,,
,53338315,06/05/2025 19:28,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3404.03000,3370.75000,0.0000,0.0000,3328.0,1664.00,0.80,"",0,00:09:09:44,,,,,,,,,,,,
,53257005,06/05/2025 10:42,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3378.44000,3370.75000,0.0000,0.0000,769.0,384.50,0.19,"",0,00:17:56:13,,,,,,,,,,,,
,53028663,06/05/2025 04:42,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3381.37000,3370.75000,0.0000,0.0000,1062.0,531.00,0.26,"",0,00:23:55:56,,,,,,,,,,,,
,53028659,06/05/2025 04:42,07/05/2025 04:38,XAUUSD,Sell,0.500,0.00000,0.00000,3381.32000,3370.75000,0.0000,0.0000,1057.0,528.50,0.26,"",0,00:23:55:56,,,,,,,,,,,,
,53717636,07/05/2025 01:04,07/05/2025 01:21,XAUUSD,Sell,0.500,0.00000,0.00000,3421.27000,3405.50000,0.0000,0.0000,1577.0,788.50,0.38,"",0,00:00:16:29,,,,,,,,,,,,
,53715140,07/05/2025 01:03,07/05/2025 01:21,XAUUSD,Sell,0.500,0.00000,0.00000,3422.82000,3405.50000,0.0000,0.0000,1732.0,866.00,0.42,"",0,00:00:17:37,,,,,,,,,,,,
,53714952,07/05/2025 01:03,07/05/2025 01:21,XAUUSD,Sell,0.500,0.00000,0.00000,3416.86000,3405.50000,0.0000,0.0000,1136.0,568.00,0.28,"",0,00:00:17:46,,,,,,,,,,,,
,53710451,07/05/2025 01:01,07/05/2025 01:21,XAUUSD,Sell,0.500,0.00000,0.00000,3430.08000,3405.50000,0.0000,0.0000,2458.0,1229.00,0.60,"",0,00:00:19:23,,,,,,,,,,,,
,53710450,07/05/2025 01:01,07/05/2025 01:21,XAUUSD,Sell,0.500,0.00000,0.00000,3430.09000,3405.50000,0.0000,0.0000,2459.0,1229.50,0.61,"",0,00:00:19:23,,,,,,,,,,,,
,53710443,07/05/2025 01:01,07/05/2025 01:21,XAUUSD,Sell,0.500,0.00000,0.00000,3430.12000,3405.50000,0.0000,0.0000,2462.0,1231.00,0.61,"",0,00:00:19:24,,,,,,,,,,,,
,53710221,07/05/2025 01:01,07/05/2025 01:21,XAUUSD,Sell,0.200,0.00000,0.00000,3429.41000,3405.50000,0.0000,0.0000,2391.0,478.20,0.24,"",0,00:00:19:33,,,,,,,,,,,,
,53710220,07/05/2025 01:01,07/05/2025 01:21,XAUUSD,Sell,0.200,0.00000,0.00000,3429.41000,3405.50000,0.0000,0.0000,2391.0,478.20,0.24,"",0,00:00:19:33,,,,,,,,,,,,
,53710216,07/05/2025 01:01,07/05/2025 01:21,XAUUSD,Sell,0.200,0.00000,0.00000,3429.60000,3405.50000,0.0000,0.0000,2410.0,482.00,0.24,"",0,00:00:19:33,,,,,,,,,,,,
,53667974,06/05/2025 21:56,07/05/2025 01:21,XAUUSD,Sell,0.500,0.00000,0.00000,3414.86000,3405.50000,0.0000,0.0000,936.0,468.00,0.24,"",0,00:03:24:24,,,,,,,,,,,,
,53737931,07/05/2025 01:20,07/05/2025 01:21,XAUUSD,Buy,0.500,0.00000,0.00000,3405.08000,3405.28000,0.0000,0.0000,20.0,10.00,0.00,"",0,00:00:00:37,,,,,,,,,,,,
,53664847,06/05/2025 21:33,07/05/2025 01:01,XAUUSD,Buy,0.500,0.00000,0.00000,3415.69000,3429.74000,0.0000,0.0000,1405.0,702.50,0.35,"",0,00:03:28:01,,,,,,,,,,,,
,53664846,06/05/2025 21:33,07/05/2025 01:01,XAUUSD,Buy,0.500,0.00000,0.00000,3415.69000,3429.73000,0.0000,0.0000,1404.0,702.00,0.36,"",0,00:03:28:01,,,,,,,,,,,,
,53650569,06/05/2025 20:48,07/05/2025 01:01,XAUUSD,Buy,0.500,0.00000,0.00000,3415.12000,3429.73000,0.0000,0.0000,1461.0,730.50,0.37,"",0,00:04:12:41,,,,,,,,,,,,
,53642737,06/05/2025 20:33,07/05/2025 01:01,XAUUSD,Buy,0.500,0.00000,0.00000,3415.99000,3429.73000,0.0000,0.0000,1374.0,687.00,0.35,"",0,00:04:27:35,,,,,,,,,,,,
,53642736,06/05/2025 20:33,07/05/2025 01:01,XAUUSD,Buy,0.500,0.00000,0.00000,3415.99000,3429.74000,0.0000,0.0000,1375.0,687.50,0.35,"",0,00:04:27:35,,,,,,,,,,,,
,53555191,06/05/2025 18:06,07/05/2025 01:01,XAUUSD,Buy,0.500,0.00000,0.00000,3391.06000,3429.74000,0.0000,0.0000,3868.0,1934.00,1.00,"",0,00:06:54:55,,,,,,,,,,,,
,53498191,06/05/2025 17:05,07/05/2025 01:01,XAUUSD,Buy,0.500,0.00000,0.00000,3395.99000,3429.73000,0.0000,0.0000,3374.0,1687.00,0.88,"",0,00:07:55:36,,,,,,,,,,,,
,53498122,06/05/2025 17:05,07/05/2025 01:01,XAUUSD,Buy,0.500,0.00000,0.00000,3396.56000,3429.73000,0.0000,0.0000,3317.0,1658.50,0.87,"",0,00:07:55:45,,,,,,,,,,,,
,53498117,06/05/2025 17:05,07/05/2025 01:01,XAUUSD,Buy,0.500,0.00000,0.00000,3396.56000,3429.73000,0.0000,0.0000,3317.0,1658.50,0.88,"",0,00:07:55:45,,,,,,,,,,,,
,53498116,06/05/2025 17:05,07/05/2025 01:01,XAUUSD,Buy,0.500,0.00000,0.00000,3396.54000,3429.73000,0.0000,0.0000,3319.0,1659.50,0.89,"",0,00:07:55:46,,,,,,,,,,,,
,45180035,22/04/2025 19:21,07/05/2025 01:01,XAUUSD,Buy,0.500,0.00000,0.00000,3396.85000,3429.74000,0.0000,0.0000,3289.0,1644.50,0.89,"",0,14:05:40:16,13.4,1d 21h ,16600.0,5.05,3289.0,1644.5,-16600.0,-8300.0,16.5,100.0,0.00,0.00
,45157955,22/04/2025 18:53,07/05/2025 01:01,XAUUSD,Buy,0.200,0.00000,0.00000,3425.52000,3429.74000,0.0000,0.0000,422.0,84.40,0.05,"",0,14:06:07:57,6.7,22h 55m,19467.0,46.30,422.0,84.4,-19467.0,-3893.4,2.1,100.0,0.00,0.00
,45168671,22/04/2025 19:01,07/05/2025 01:01,XAUUSD,Buy,0.200,0.00000,0.00000,3415.70000,3426.71000,0.0000,0.0000,1101.0,220.20,0.12,"",0,14:05:59:59,6.7,22h 54m,18485.0,16.81,1101.0,220.20000000000002,-18485.0,-3697.0,5.6,100.0,0.00,0.00
,51745486,02/05/2025 11:45,07/05/2025 01:00,USOUSD,Buy,0.500,0.00000,0.00000,59.28100,59.26500,0.0000,0.0000,-1.6,-8.00,0.00,"",0,04:13:14:31,,,,,,,,,,,,
,53431467,06/05/2025 16:00,06/05/2025 17:05,XAUUSD,Buy,0.500,0.00000,0.00000,3391.94000,3395.62000,0.0000,0.0000,368.0,184.00,0.10,"",0,00:01:04:29,,,,,,,,,,,,
,45206025,22/04/2025 19:28,06/05/2025 17:05,XAUUSD,Buy,0.500,0.00000,0.00000,3389.31000,3395.52000,0.0000,0.0000,621.0,310.50,0.17,"",0,13:21:37:04,14.3,1d 23h ,15846.0,14.10,1125.0,562.5,-15846.0,-7923.0,6.6,97.0,-504.00,-252.00
,51771748,02/05/2025 12:45,06/05/2025 16:24,USOUSD,Buy,0.500,0.00000,0.00000,58.96600,59.44700,0.0000,0.0000,48.1,240.50,0.13,"",0,04:03:39:25,,,,,,,,,,,,
,53417447,06/05/2025 15:41,06/05/2025 16:24,XAUUSD,Buy,0.500,0.00000,0.00000,3391.08000,3396.33000,0.0000,0.0000,525.0,262.50,0.14,"",0,00:00:42:54,,,,,,,,,,,,
,51966469,02/05/2025 16:55,06/05/2025 16:24,USOUSD,Buy,0.500,0.00000,0.00000,58.66100,59.46700,0.0000,0.0000,80.6,403.00,0.22,"",0,03:23:28:33,,,,,,,,,,,,
,53206373,06/05/2025 09:17,06/05/2025 16:24,USOUSD,Buy,0.500,0.00000,0.00000,58.35100,59.47700,0.0000,0.0000,112.6,563.00,0.31,"",0,00:07:06:10,,,,,,,,,,,,
,53338252,06/05/2025 13:03,06/05/2025 15:41,XAUUSD,Buy,0.500,0.00000,0.00000,3383.89000,3390.77000,0.0000,0.0000,688.0,344.00,0.19,"",0,00:02:37:40,,,,,,,,,,,,
,53028927,06/05/2025 04:43,06/05/2025 15:41,XAUUSD,Buy,0.500,0.00000,0.00000,3380.80000,3390.95000,0.0000,0.0000,1015.0,507.50,0.28,"",0,00:10:58:15,,,,,,,,,,,,
,53256983,06/05/2025 10:42,06/05/2025 15:41,XAUUSD,Buy,0.500,0.00000,0.00000,3378.64000,3390.76000,0.0000,0.0000,1212.0,606.00,0.33,"",0,00:04:58:53,,,,,,,,,,,,
,53230142,06/05/2025 10:03,06/05/2025 10:42,XAUUSD,Buy,0.500,0.00000,0.00000,3368.47000,3378.33000,0.0000,0.0000,986.0,493.00,0.27,"",0,00:00:38:39,,,,,,,,,,,,
,52793007,05/05/2025 18:30,06/05/2025 09:17,USOUSD,Buy,0.500,0.00000,0.00000,56.86700,58.31700,0.0000,0.0000,145.0,725.00,0.40,"",0,00:14:47:32,,,,,,,,,,,,
,51978517,05/05/2025 01:00,06/05/2025 09:17,USOUSD,Buy,0.500,0.00000,0.00000,56.35700,58.31700,0.0000,0.0000,196.0,980.00,0.55,"",0,01:08:17:30,,,,,,,,,,,,
,51978399,05/05/2025 01:00,06/05/2025 09:17,USOUSD,Buy,0.500,0.00000,0.00000,56.35700,58.31700,0.0000,0.0000,196.0,980.00,0.55,"",0,01:08:17:29,,,,,,,,,,,,
,46480722,24/04/2025 04:39,06/05/2025 04:42,XAUUSD,Buy,0.500,0.00000,0.00000,3366.05000,3380.64000,0.0000,0.0000,1459.0,729.50,0.41,"",0,12:00:03:05,16.7,2d ,13520.0,3.92,3451.0,1725.5,-13520.0,-6760.0,20.3,88.3,-1992.00,-996.00
,53001425,06/05/2025 04:14,06/05/2025 04:42,XAUUSD,Buy,0.500,0.00000,0.00000,3364.65000,3381.02000,0.0000,0.0000,1637.0,818.50,0.46,"",0,00:00:28:06,,,,,,,,,,,,
,46474120,24/04/2025 04:34,06/05/2025 04:42,XAUUSD,Buy,0.500,0.00000,0.00000,3358.08000,3380.59000,0.0000,0.0000,2251.0,1125.50,0.64,"",0,12:00:08:37,16.7,2d ,12723.0,3.00,4248.0,2124.0,-12723.0,-6361.5,25.0,88.2,-1997.00,-998.50
,48877109,28/04/2025 17:46,06/05/2025 04:10,XAUUSD,Buy,0.500,0.00000,0.00000,3331.28000,3359.44000,0.0000,0.0000,2816.0,1408.00,0.81,"",0,07:10:23:35,37.5,2d 18h ,10043.0,1.45,6928.0,3464.0,-10043.0,-5021.5,40.8,75.8,-4112.00,-2056.00
,52735425,05/05/2025 17:08,06/05/2025 04:10,XAUUSD,Buy,0.500,0.00000,0.00000,3324.36000,3359.56000,0.0000,0.0000,3520.0,1760.00,1.02,"",0,00:11:02:00,,,,,,,,,,,,
,50368585,30/04/2025 16:39,05/05/2025 17:07,XAUUSD,Buy,0.500,0.00000,0.00000,3317.38000,3324.84000,0.0000,0.0000,746.0,373.00,0.22,"",0,05:00:28:28,40.0,2d ,8653.0,11.60,746.0,373.0,-8653.0,-4326.5,7.9,100.0,0.00,0.00
,50373727,30/04/2025 16:42,05/05/2025 17:07,XAUUSD,Buy,0.500,0.00000,0.00000,3314.09000,3324.57000,0.0000,0.0000,1048.0,524.00,0.31,"",0,05:00:25:18,40.0,2d ,8324.0,7.94,1048.0,524.0,-8324.0,-4162.0,11.2,100.0,0.00,0.00
,52560461,05/05/2025 12:27,05/05/2025 15:49,XAUUSD,Sell,0.500,3322.36000,0.00000,3298.75000,3322.36000,0.0000,0.0000,-2361.0,-1180.50,-0.68,"[sl 3322.36]",0,00:03:21:34,,,,,,,,,,,,
,50596796,30/04/2025 23:01,05/05/2025 12:59,XAUUSD,Buy,0.500,0.00000,0.00000,3294.01000,3308.44000,0.0000,0.0000,1443.0,721.50,0.42,"",0,04:13:58:30,40.0,1d 19h ,6316.0,1.57,4012.0,2006.0,-6316.0,-3158.0,38.8,75.1,-2569.00,-1284.50
,50456109,01/05/2025 01:19,05/05/2025 11:44,XAUUSD,Buy,0.500,0.00000,0.00000,3272.58000,3277.41000,0.0000,0.0000,483.0,241.50,0.14,"",0,04:10:25:22,50.0,2d 5h ,0.0,0.00,483.0,241.5,0.0,0.0,100.0,100.0,0.00,0.00
,50333737,01/05/2025 01:39,05/05/2025 11:44,XAUUSD,Buy,0.500,0.00000,0.00000,3271.99000,3277.64000,0.0000,0.0000,565.0,282.50,0.16,"",0,04:10:05:04,50.0,2d 5h ,0.0,0.00,565.0,282.5,0.0,0.0,100.0,100.0,0.00,0.00
,52024630,02/05/2025 17:58,05/05/2025 11:44,XAUUSD,Buy,0.500,0.00000,0.00000,3263.82000,3277.60000,0.0000,0.0000,1378.0,689.00,0.40,"",0,02:17:46:00,,,,,,,,,,,,
,51834952,02/05/2025 15:19,05/05/2025 11:44,XAUUSD,Buy,0.500,0.00000,0.00000,3261.50000,3277.58000,0.0000,0.0000,1608.0,804.00,0.47,"",0,02:20:25:20,,,,,,,,,,,,
,52058664,02/05/2025 18:41,05/05/2025 04:11,XAUUSD,Buy,0.500,0.00000,0.00000,3238.35000,3256.71000,0.0000,0.0000,1836.0,918.00,0.54,"",0,02:09:30:08,,,,,,,,,,,,
,52024593,02/05/2025 17:58,02/05/2025 18:52,XAUUSD,Sell,0.500,0.00000,0.00000,3264.07000,3230.86000,0.0000,0.0000,3321.0,1660.50,0.99,"",0,00:00:54:30,,,,,,,,,,,,
,51925926,02/05/2025 16:24,02/05/2025 18:52,XAUUSD,Sell,0.500,0.00000,0.00000,3256.97000,3230.86000,0.0000,0.0000,2611.0,1305.50,0.79,"",0,00:02:28:13,,,,,,,,,,,,
,51921177,02/05/2025 16:21,02/05/2025 18:52,XAUUSD,Sell,0.500,0.00000,0.00000,3250.58000,3230.85000,0.0000,0.0000,1973.0,986.50,0.60,"",0,00:02:31:22,,,,,,,,,,,,
,51919424,02/05/2025 16:19,02/05/2025 18:52,XAUUSD,Sell,0.500,0.00000,0.00000,3248.75000,3230.86000,0.0000,0.0000,1789.0,894.50,0.54,"",0,00:02:33:02,,,,,,,,,,,,
,51919251,02/05/2025 16:19,02/05/2025 18:52,XAUUSD,Sell,0.500,0.00000,0.00000,3248.07000,3230.86000,0.0000,0.0000,1721.0,860.50,0.53,"",0,00:02:33:08,,,,,,,,,,,,
,51916046,02/05/2025 16:17,02/05/2025 18:52,XAUUSD,Sell,0.500,0.00000,0.00000,3247.23000,3230.85000,0.0000,0.0000,1638.0,819.00,0.50,"",0,00:02:35:04,,,,,,,,,,,,
,51909519,02/05/2025 16:11,02/05/2025 18:52,XAUUSD,Sell,0.500,0.00000,0.00000,3239.93000,3230.86000,0.0000,0.0000,907.0,453.50,0.28,"",0,00:02:41:10,,,,,,,,,,,,
,51909516,02/05/2025 16:11,02/05/2025 18:52,XAUUSD,Sell,0.500,0.00000,0.00000,3239.94000,3230.85000,0.0000,0.0000,909.0,454.50,0.28,"",0,00:02:41:10,,,,,,,,,,,,
